_id,BatchFileName,PoliceServiceType,PoliceService,OPP_PoliceService,IncidentNumber,Date,ApproximateTimeForceApplied,LocationType_ResidentialBuilding,LocationType_NonResidentialBuilding,LocationType_MotorVehicle,LocationType_OpenSpace,LocationType_PublicTransportation,ReportType,TypeTeam,NumberTeam,Attire,AssignmentType,IncidentType,HumaneDestructionAnimal_Distance,HumaneDestructionAnimal_Handgun,HumaneDestructionAnimal_Rifle,HumaneDestructionAnimal_Shotgun,HumaneDestructionAnimal_NumberRoundsDischarged,InteractionType,NumberIndividuals,NumberOtherOfficers,OfficerInvolvedInjuries_PhysicalInjuries,OfficerInvolvedInjuries_Treatment_No,OfficerInvolvedInjuries_Treatment_FirstAid,OfficerInvolvedInjuries_Treatment_MedicalPersonnelScene,OfficerInvolvedInjuries_Treatment_AdmissionMedicalFacility,OfficerInvolvedInjuries_Treatment_MedicalFacility,OfficerInvolvedInjuries_Treatment_Unknown,OfficerInvolvedInjuries_Treatment_Other,NoInteractIndiv_ReasonUseOfForce_EffectArrest,NoInteractIndiv_ReasonUseOfForce_PreventOffence,NoInteractIndiv_ReasonUseOfForce_PreventEscape,NoInteractIndiv_ReasonUseOfForce_ProtectOtherOfficers,NoInteractIndiv_ReasonUseOfForce_ProtectPublic,NoInteractIndiv_ReasonUseOfForce_ProtectSelf,NoInteractIndiv_ReasonUseOfForce_ProtectIndiv,NoInteractIndiv_ReasonUseOfForce_Unintentional,NoInteractIndiv_ReasonUseOfForce_Other,NoInteractIndiv_TypeForceUsed_CEW_Check,NoInteractIndiv_TypeForceUsed_CEW_Discharged,NoInteractIndiv_TypeForceUsed_Firearm_Handgun_Check,NoInteractIndiv_TypeForceUsed_Firearm_Handgun_Drawn,NoInteractIndiv_TypeForceUsed_Firearm_Handgun_Discharged,NoInteractIndiv_TypeForceUsed_Firearm_Rifle_Check,NoInteractIndiv_TypeForceUsed_Firearm_Rifle_Discharged,NoInteractIndiv_TypeForceUsed_Firearm_ShotgunLethal_Check,NoInteractIndiv_TypeForceUsed_Firearm_ShotgunLethal_Discharged,NoIndivAnimalOnly_ReasonUseOfForce_EffectArrest,NoIndivAnimalOnly_ReasonUseOfForce_PreventOffence,NoIndivAnimalOnly_ReasonUseOfForce_PreventEscape,NoIndivAnimalOnly_ReasonUseOfForce_ProtectOtherOfficers,NoIndivAnimalOnly_ReasonUseOfForce_ProtectPublic,NoIndivAnimalOnly_ReasonUseOfForce_ProtectSelf,NoIndivAnimalOnly_ReasonUseOfForce_ProtectIndiv,NoIndivAnimalOnly_ReasonUseOfForce_Unintentional,NoIndivAnimalOnly_ReasonUseOfForce_Other,NoIndivAnimalOnly_TypeForceUsed_CEW,NoIndivAnimalOnly_TypeForceUsed_Firearm,Inclusion_SOLGEN_ARA_Analysis
4559,698601192,Municipal Police,Ottawa,,OTT-842899,2023-04-12,01:50:00,,,,,1,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ","Traffic (e.g., RIDE, vehicle collision)",,,,,,Interaction with Individual(s),1,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
4560,552509529,Municipal Police,Ottawa,,OTT-842899,2023-04-13,01:58:00,1,,,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ","Assisting Other Police Service/Agency (e.g., EMS, animal welfare inspectors)",,,,,,Interaction with Individual(s),1,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
4561,764772638,Municipal Police,Ottawa,,OTT-189026,2023-04-15,23:24:00,1,,,,,Team,Tactical Team,6,Uniform,Tactical,"Executing Warrant (e.g., DNA, arrest, search)",,,,,,Interaction with Individual(s),1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
4562,390377090,Municipal Police,Ottawa,,OTT-788450,2023-04-12,06:14:00,1,,,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,Interaction with Individual(s),1,2,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
4563,949820022,Municipal Police,Thunder Bay,,THB-904232,2023-01-10,20:33:00,1,,,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,Interaction with Individual(s),1,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
4564,547485459,Municipal Police,Ottawa,,OTT-738621,2023-04-17,22:30:00,1,,,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,Interaction with Individual(s),1,10,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
4565,775493765,Municipal Police,Toronto,,TOR-667747,2023-03-28,10:48:00,1,,,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,Interaction with Individual(s),1,8,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
4566,621577017,Municipal Police,Niagara Regional,,NIA-359160,2023-03-09,20:49:00,,,,1,,Individual,,,Uniform,Tactical,Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,Interaction with Individual(s),1,4,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
4567,894800362,Municipal Police,Niagara Regional,,NIA-723478,2023-03-28,05:00:00,,,,1,,Team,Tactical Team,17,Uniform,Tactical,"Executing Warrant (e.g., DNA, arrest, search)",,,,,,Interaction with Individual(s),1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
4568,748722632,Municipal Police,Toronto,,TOR-286804,2023-03-08,07:01:00,1,,,,,Team,Tactical Team,12,Uniform,Tactical,"Executing Warrant (e.g., DNA, arrest, search)",,,,,,Interaction with Individual(s),5,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
4569,689618097,Municipal Police,Niagara Regional,,NIA-508803,2023-03-28,04:00:00,1,,,,,Team,Tactical Team,12,Uniform,Tactical,"Executing Warrant (e.g., DNA, arrest, search)",,,,,,Interaction with Individual(s),2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
4570,340824932,Municipal Police,Niagara Regional,,NIA-943157,2023-01-17,20:10:00,,,,1,,Individual,,,Uniform,Traffic,Weapon(s),,,,,,Interaction with Individual(s),1,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
4571,923282100,Municipal Police,Toronto,,TOR-346700,2023-03-31,02:50:00,,,1,,,Individual,,,Uniform,Traffic,Weapon(s),,,,,,Interaction with Individual(s),3,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
4572,676491706,Municipal Police,Toronto,,TOR-346700,2023-03-31,02:50:00,,,1,,,Individual,,,Uniform,Traffic,Weapon(s),,,,,,Interaction with Individual(s),3,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
4573,549457979,Municipal Police,Toronto,,TOR-675791,2023-04-13,04:31:00,,,,1,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Property Crime,,,,,,Interaction with Individual(s),1,1,Yes,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
4574,307821565,Municipal Police,Toronto,,TOR-500037,2023-01-08,08:34:00,,1,,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,Interaction with Individual(s),1,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
4575,344070369,Municipal Police,Toronto,,TOR-253776,2023-01-26,14:47:00,1,,,,,Team,Tactical Team,10,Uniform,Tactical,"Executing Warrant (e.g., DNA, arrest, search)",,,,,,Interaction with Individual(s),1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
4576,298789669,Municipal Police,Toronto,,TOR-253776,2023-01-26,14:47:00,1,,,,,Individual,,,Uniform,Tactical,"Executing Warrant (e.g., DNA, arrest, search)",,,,,,Interaction with Individual(s),1,9,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
4577,601378265,Municipal Police,Toronto,,TOR-113033,2023-04-09,15:55:00,,,,,1,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,Interaction with Individual(s),1,2,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
4578,978849697,Municipal Police,Chatham-Kent,,CHK-335684,2023-04-15,15:48:00,1,,,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Violent Crime (including Intimate Partner Violence),,,,,,Interaction with Individual(s),2,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
4579,821405074,Municipal Police,Toronto,,TOR-846715,2023-04-11,22:22:00,1,,,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,Interaction with Individual(s),1,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
4580,284337615,Municipal Police,Toronto,,TOR-337719,2023-01-15,03:29:00,,,,1,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,Interaction with Individual(s),1,4,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
4581,850148237,Municipal Police,Toronto,,TOR-465151,2023-02-18,21:30:00,,,,1,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Violent Crime (including Intimate Partner Violence),,,,,,Interaction with Individual(s),1,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
4582,145448883,Municipal Police,Toronto,,TOR-761721,2023-02-20,21:34:00,,,,1,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,Interaction with Individual(s),1,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
4583,867331813,Municipal Police,Toronto,,TOR-865088,2023-02-20,19:05:00,,,,,1,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,Interaction with Individual(s),1,2,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
4584,232976710,Municipal Police,Toronto,,TOR-179557,2023-02-21,23:00:00,,1,,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Violent Crime (including Intimate Partner Violence),,,,,,Interaction with Individual(s),1,5,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
4585,437475866,Municipal Police,Toronto,,TOR-761721,2023-02-20,21:34:00,,,,1,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,Interaction with Individual(s),1,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
4586,898412663,Municipal Police,Toronto,,TOR-761721,2023-02-20,21:34:00,,,,1,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,Interaction with Individual(s),1,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
4587,508219935,Municipal Police,Toronto,,TOR-159247,2023-01-24,01:12:00,1,,,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Family/Neighbour/Other Type of Dispute,,,,,,Interaction with Individual(s),1,2,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
4588,900810508,Municipal Police,Toronto,,TOR-462671,2023-02-16,16:14:00,1,,,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Violent Crime (including Intimate Partner Violence),,,,,,Interaction with Individual(s),1,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
4589,430885960,Municipal Police,Toronto,,TOR-846352,2023-02-25,20:22:00,1,,,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Property Crime,,,,,,Interaction with Individual(s),1,4,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
4590,888376313,Municipal Police,Toronto,,TOR-846352,2023-02-25,20:25:00,1,,,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Property Crime,,,,,,Interaction with Individual(s),1,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
4591,368293186,Municipal Police,Toronto,,TOR-846352,2023-02-25,20:25:00,1,,,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Property Crime,,,,,,Interaction with Individual(s),1,2,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
4592,511678980,Municipal Police,Toronto,,TOR-795494,2023-02-25,20:10:00,1,,,,,Individual,,,Uniform,Tactical,Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,Interaction with Individual(s),1,7,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
4593,202381088,Municipal Police,Toronto,,TOR-859600,2023-02-26,19:12:00,1,,,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Violent Crime (including Intimate Partner Violence),,,,,,Interaction with Individual(s),1,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
4594,328519043,Municipal Police,Toronto,,TOR-362934,2023-03-01,14:02:00,1,,,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,Interaction with Individual(s),1,4,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
4595,211371471,Municipal Police,Toronto,,TOR-800268,2023-02-08,03:43:00,1,,,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Property Crime,,,,,,Interaction with Individual(s),1,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
4596,448279197,Municipal Police,Toronto,,TOR-800268,2023-02-08,03:43:00,1,,,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Property Crime,,,,,,Interaction with Individual(s),1,2,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
4597,149989437,Municipal Police,Halton Regional,,HAL-113594,2023-04-10,23:46:00,1,,,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,Interaction with Individual(s),1,2,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
4598,207120606,Municipal Police,Toronto,,TOR-390287,2023-03-05,10:34:00,1,,,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,Interaction with Individual(s),1,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
4599,228970437,Municipal Police,Toronto,,TOR-529712,2023-03-06,00:11:00,,,,1,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ","Traffic (e.g., RIDE, vehicle collision)",,,,,,Interaction with Individual(s),1,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
4600,192988553,Municipal Police,Toronto,,TOR-264986,2023-03-08,05:30:00,1,,,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Property Crime,,,,,,Interaction with Individual(s),1,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
4601,254161163,Municipal Police,Toronto,,TOR-484219,2023-03-09,05:00:00,1,,,,,Team,Tactical Team,11,Uniform,Tactical,"Executing Warrant (e.g., DNA, arrest, search)",,,,,,Interaction with Individual(s),4,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
4602,300180519,Municipal Police,Toronto,,TOR-398831,2023-01-31,01:21:00,,,1,1,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,Interaction with Individual(s),1,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
4603,906461354,Municipal Police,Ottawa,,OTT-741237,2023-04-19,08:00:00,1,,,,,Team,Tactical Team,11,Uniform,Tactical,"Executing Warrant (e.g., DNA, arrest, search)",,,,,,Interaction with Individual(s),5,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
4604,928936475,Municipal Police,Ottawa,,OTT-852210,2023-04-14,17:46:00,,,,1,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,Interaction with Individual(s),1,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
4605,663818012,Municipal Police,Toronto,,TOR-124251,2023-03-15,15:00:00,1,,,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,Interaction with Individual(s),1,9,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
4606,969559372,Municipal Police,Toronto,,TOR-124251,2023-03-15,15:34:00,1,,,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,Interaction with Individual(s),1,8,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
4607,336100550,Municipal Police,London,,LON-908953,2023-04-04,05:53:00,1,,,,,Team,Tactical Team,7,Uniform,Tactical,"Executing Warrant (e.g., DNA, arrest, search)",,,,,,Interaction with Individual(s),2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
4608,584058473,Municipal Police,London,,LON-785971,2023-04-04,20:20:00,,,,,1,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,Interaction with Individual(s),1,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
4609,478937282,Municipal Police,London,,LON-130057,2023-04-05,04:53:00,1,,,,,Team,Tactical Team,10,Uniform,Tactical,"Executing Warrant (e.g., DNA, arrest, search)",,,,,,Interaction with Individual(s),3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
4610,539953602,Municipal Police,Halton Regional,,HAL-215961,2023-03-29,20:45:00,,,1,,,Team,Hostage Rescue Team,4,Uniform,Tactical,Stolen Vehicle,,,,,,Interaction with Individual(s),4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
4611,246017077,Municipal Police,London,,LON-905133,2023-04-05,12:51:00,1,,,,,Team,Tactical Team,5,Uniform,Tactical,Weapon(s),,,,,,Interaction with Individual(s),2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
4612,631037824,Municipal Police,London,,LON-621765,2023-04-05,11:09:00,1,,,,,Team,Tactical Team,15,Uniform,Tactical,"Executing Warrant (e.g., DNA, arrest, search)",,,,,,Interaction with Individual(s),1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
4613,459425765,Municipal Police,Halton Regional,,HAL-309196,2023-03-26,10:10:00,,,,,1,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Violent Crime (including Intimate Partner Violence),,,,,,Interaction with Individual(s),1,7,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
4614,194501785,Municipal Police,Durham Regional,,DUR-700913,2023-03-25,20:47:00,1,,,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,Interaction with Individual(s),1,5,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
4615,555395414,Municipal Police,Durham Regional,,DUR-704331,2023-03-26,17:18:00,1,,,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,Interaction with Individual(s),2,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
4616,227596443,Municipal Police,Durham Regional,,DUR-704331,2023-03-26,17:17:00,,,,1,,Individual,,,Non-Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,Interaction with Individual(s),1,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
4617,494352647,Municipal Police,Halton Regional,,HAL-378752,2023-04-12,16:09:00,1,,,,,Team,Other,2,Non-Uniform,"Investigations (CIB, Major Crime)",Weapon(s),,,,,,Interaction with Individual(s),1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
4618,620190654,Municipal Police,Toronto,,TOR-206898,2023-03-31,20:19:00,,,1,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,Interaction with Individual(s),1,4,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
4619,342311057,Municipal Police,Toronto,,TOR-992629,2023-04-02,04:56:00,,,1,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ","Traffic (e.g., RIDE, vehicle collision)",,,,,,Interaction with Individual(s),1,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
4620,608092158,Municipal Police,Toronto,,TOR-992629,2023-04-02,04:56:00,,,1,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ","Traffic (e.g., RIDE, vehicle collision)",,,,,,Interaction with Individual(s),1,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
4621,523060668,Municipal Police,Toronto,,TOR-298995,2023-04-02,03:24:00,,,,1,1,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Stolen Vehicle,,,,,,Interaction with Individual(s),2,4,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
4622,560272613,Municipal Police,Toronto,,TOR-298995,2023-04-02,03:24:00,,,,1,1,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Stolen Vehicle,,,,,,Interaction with Individual(s),2,4,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
4623,465941973,Municipal Police,Toronto,,TOR-758449,2023-01-02,06:15:00,,1,,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Property Crime,,,,,,Interaction with Individual(s),2,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
4624,800176034,Municipal Police,Toronto,,TOR-298995,2023-04-02,03:24:00,,,,1,1,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Stolen Vehicle,,,,,,Interaction with Individual(s),2,4,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
4625,959433007,Municipal Police,Toronto,,TOR-238370,2023-04-01,16:32:00,1,,,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,Interaction with Individual(s),1,6,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
4626,565361764,Municipal Police,Toronto,,TOR-238370,2023-04-01,16:32:00,1,,,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,Interaction with Individual(s),1,5,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
4627,912953594,Municipal Police,Toronto,,TOR-409130,2023-03-15,06:14:00,1,,,,,Team,Tactical Team,9,Uniform,Tactical,"Executing Warrant (e.g., DNA, arrest, search)",,,,,,Interaction with Individual(s),2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
4628,903701986,Municipal Police,Toronto,,TOR-334848,2023-03-14,05:45:00,1,,,,,Team,Tactical Team,9,Uniform,Tactical,"Executing Warrant (e.g., DNA, arrest, search)",,,,,,Interaction with Individual(s),3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
4629,777406566,Municipal Police,Toronto,,TOR-560671,2023-03-14,06:51:00,1,,,,,Team,Tactical Team,9,Uniform,Tactical,"Executing Warrant (e.g., DNA, arrest, search)",,,,,,Interaction with Individual(s),1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
4630,128627168,Municipal Police,Toronto,,TOR-247699,2023-03-18,19:57:00,,,,,1,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Stolen Vehicle,,,,,,Interaction with Individual(s),1,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
4631,366556928,Municipal Police,Toronto,,TOR-585147,2023-03-18,02:05:00,,1,,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,Interaction with Individual(s),1,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
4632,596450419,Municipal Police,Toronto,,TOR-117539,2023-03-14,04:21:00,,1,,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Property Crime,,,,,,Interaction with Individual(s),1,0,Yes,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
4633,987435231,Municipal Police,Ottawa,,OTT-458394,2023-04-15,19:46:00,1,,,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ","Traffic (e.g., RIDE, vehicle collision)",,,,,,Interaction with Individual(s),1,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
4634,932345105,Municipal Police,Greater Sudbury,,SUD-255451,2023-03-16,23:48:00,1,,,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,Interaction with Individual(s),1,2,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
4635,742734588,Municipal Police,Toronto,,TOR-159471,2023-04-07,01:36:00,1,,,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,Interaction with Individual(s),1,6,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
