BatchFileName,Indiv_Index,Weapon,Location
446650100,2,Handgun,"Accessible (e.g., within reach)"
985635064,1,Handgun,"Accessible (e.g., within reach)"
985635064,1,Knife/Edged,"Accessible (e.g., within reach)"
169724903,1,Handgun,"Accessible (e.g., within reach)"
169724903,2,Handgun,"Accessible (e.g., within reach)"
169724903,3,Handgun,"Accessible (e.g., within reach)"
169724903,4,Handgun,"Accessible (e.g., within reach)"
169724903,5,Handgun,"Accessible (e.g., within reach)"
938821992,1,Handgun,"Accessible (e.g., within reach)"
997288899,1,Handgun,"Accessible (e.g., within reach)"
997288899,2,Handgun,"Accessible (e.g., within reach)"
521297610,1,Knife/Edged,"On Person, including concealed"
405566683,1,"Long Gun (rifle, shotgun)","Accessible (e.g., within reach)"
405566683,2,"Long Gun (rifle, shotgun)","Accessible (e.g., within reach)"
405566683,3,"Long Gun (rifle, shotgun)","Accessible (e.g., within reach)"
405566683,5,"Long Gun (rifle, shotgun)","Accessible (e.g., within reach)"
459443863,1,Knife/Edged,"Accessible (e.g., within reach)"
625879881,1,Handgun,"Accessible (e.g., within reach)"
930923967,1,Unknown Type of Weapon,"On Person, including concealed"
949192076,1,Handgun,"On Person, including concealed"
882944552,1,Handgun,"Accessible (e.g., within reach)"
882944552,2,Handgun,"Accessible (e.g., within reach)"
882944552,3,Handgun,"Accessible (e.g., within reach)"
651851216,1,Handgun,"Accessible (e.g., within reach)"
651851216,2,Handgun,"Accessible (e.g., within reach)"
651851216,3,Handgun,"Accessible (e.g., within reach)"
679777014,1,Knife/Edged,In Hand
882659921,1,Handgun,"Accessible (e.g., within reach)"
882659921,2,Handgun,"Accessible (e.g., within reach)"
410002234,1,Handgun,"Accessible (e.g., within reach)"
102332989,1,Handgun,"Accessible (e.g., within reach)"
102332989,2,Handgun,"Accessible (e.g., within reach)"
185966854,1,Handgun,"On Person, including concealed"
185966854,2,Handgun,"Accessible (e.g., within reach)"
588803456,1,Other,"Accessible (e.g., within reach)"
663690526,1,Knife/Edged,In Hand
114016983,1,"Long Gun (rifle, shotgun)","Accessible (e.g., within reach)"
114016983,2,"Long Gun (rifle, shotgun)","Accessible (e.g., within reach)"
114016983,3,"Long Gun (rifle, shotgun)","Accessible (e.g., within reach)"
114016983,4,"Long Gun (rifle, shotgun)","Accessible (e.g., within reach)"
134147572,1,Handgun,In Hand
714268775,1,Knife/Edged,"On Person, including concealed"
714268775,1,Unknown Type of Weapon,"On Person, including concealed"
316289292,1,Handgun,"Accessible (e.g., within reach)"
549947820,1,Knife/Edged,"Accessible (e.g., within reach)"
164005203,1,Knife/Edged,"On Person, including concealed"
104741149,1,Knife/Edged,"Accessible (e.g., within reach)"
549695715,1,Knife/Edged,"On Person, including concealed"
450227398,1,Handgun,"Accessible (e.g., within reach)"
610966653,1,Other,In Hand
153514384,1,Knife/Edged,"Accessible (e.g., within reach)"
440464094,1,Handgun,"On Person, including concealed"
427362887,1,Knife/Edged,"Accessible (e.g., within reach)"
286916111,1,Knife/Edged,"Accessible (e.g., within reach)"
363227215,1,Handgun,"On Person, including concealed"
107261479,1,Knife/Edged,"On Person, including concealed"
194364228,1,Handgun,"Accessible (e.g., within reach)"
579118915,1,Handgun,"On Person, including concealed"
184449797,1,Handgun,"On Person, including concealed"
140720832,1,Knife/Edged,In Hand
140720832,1,Knife/Edged,"On Person, including concealed"
138442265,1,Knife/Edged,In Hand
138442265,1,Knife/Edged,"On Person, including concealed"
120735916,1,Handgun,"Accessible (e.g., within reach)"
213899024,1,Handgun,"On Person, including concealed"
209156347,1,"Long Gun (rifle, shotgun)",In Hand
530796690,1,Unknown Type of Weapon,"On Person, including concealed"
134717977,1,Handgun,"Accessible (e.g., within reach)"
262778016,1,Handgun,"On Person, including concealed"
466203801,1,Handgun,"Accessible (e.g., within reach)"
484149542,1,Handgun,"Accessible (e.g., within reach)"
140206604,1,Vehicle,""
371362633,1,Handgun,"Accessible (e.g., within reach)"
412736280,1,Handgun,"Accessible (e.g., within reach)"
967322017,1,Knife/Edged,"Accessible (e.g., within reach)"
389752722,1,Club or Impact Weapon,"On Person, including concealed"
399383978,1,Knife/Edged,"Accessible (e.g., within reach)"
996551510,1,Handgun,"Accessible (e.g., within reach)"
192743701,1,Handgun,"Accessible (e.g., within reach)"
933408811,1,Knife/Edged,"On Person, including concealed"
991016745,1,Handgun,"On Person, including concealed"
226787223,1,Handgun,"Accessible (e.g., within reach)"
226787223,2,Handgun,"Accessible (e.g., within reach)"
226787223,3,Handgun,"Accessible (e.g., within reach)"
226787223,4,Handgun,"Accessible (e.g., within reach)"
286352098,1,Knife/Edged,"On Person, including concealed"
286352098,2,Knife/Edged,"On Person, including concealed"
875039122,1,Handgun,"Accessible (e.g., within reach)"
875039122,1,Knife/Edged,"Accessible (e.g., within reach)"
875039122,2,Handgun,"Accessible (e.g., within reach)"
875039122,2,Knife/Edged,"Accessible (e.g., within reach)"
875039122,3,Handgun,"Accessible (e.g., within reach)"
875039122,3,Knife/Edged,"Accessible (e.g., within reach)"
923772351,1,Other,In Hand
981667281,1,Handgun,"On Person, including concealed"
981667281,2,Handgun,"On Person, including concealed"
894350455,1,Knife/Edged,In Hand
392440390,1,Handgun,"Accessible (e.g., within reach)"
273962040,1,Knife/Edged,"Accessible (e.g., within reach)"
161570567,1,Knife/Edged,"Accessible (e.g., within reach)"
161570567,2,Knife/Edged,"Accessible (e.g., within reach)"
161570567,3,Knife/Edged,"On Person, including concealed"
939978528,1,Knife/Edged,"Accessible (e.g., within reach)"
781610408,1,Unknown Type of Weapon,"On Person, including concealed"
781610408,2,Unknown Type of Weapon,"On Person, including concealed"
781610408,3,Unknown Type of Weapon,"On Person, including concealed"
569032877,1,Handgun,"Accessible (e.g., within reach)"
569032877,1,"Long Gun (rifle, shotgun)","Accessible (e.g., within reach)"
569032877,2,Handgun,"Accessible (e.g., within reach)"
569032877,2,"Long Gun (rifle, shotgun)","Accessible (e.g., within reach)"
829689011,1,Knife/Edged,In Hand
722517873,1,Handgun,"On Person, including concealed"
722517873,2,Handgun,"On Person, including concealed"
937681366,1,Handgun,"Accessible (e.g., within reach)"
120825623,1,Handgun,In Hand
194694395,1,Handgun,"Accessible (e.g., within reach)"
507447768,1,Handgun,"Accessible (e.g., within reach)"
673675703,1,Handgun,"Accessible (e.g., within reach)"
673675703,2,Handgun,"Accessible (e.g., within reach)"
673675703,3,Handgun,"Accessible (e.g., within reach)"
898752034,1,Unknown Type of Weapon,"Accessible (e.g., within reach)"
389213648,1,Unknown Type of Weapon,"Accessible (e.g., within reach)"
890004349,1,Handgun,"Accessible (e.g., within reach)"
890004349,2,Handgun,"Accessible (e.g., within reach)"
721906264,1,Handgun,"Accessible (e.g., within reach)"
721906264,2,Handgun,"Accessible (e.g., within reach)"
721906264,3,Handgun,"Accessible (e.g., within reach)"
721906264,4,Handgun,"Accessible (e.g., within reach)"
721906264,5,Handgun,"Accessible (e.g., within reach)"
721906264,6,Handgun,"Accessible (e.g., within reach)"
721906264,7,Handgun,"Accessible (e.g., within reach)"
501949931,1,Handgun,"Accessible (e.g., within reach)"
501949931,2,Handgun,"Accessible (e.g., within reach)"
501949931,3,Handgun,"Accessible (e.g., within reach)"
272710545,1,Knife/Edged,"Accessible (e.g., within reach)"
803502730,1,Knife/Edged,"Accessible (e.g., within reach)"
542688795,1,Handgun,"Accessible (e.g., within reach)"
254032997,1,Other,"Accessible (e.g., within reach)"
932408930,1,Handgun,"On Person, including concealed"
266613730,1,Knife/Edged,"On Person, including concealed"
266613730,2,Knife/Edged,"On Person, including concealed"
369981660,1,"Long Gun (rifle, shotgun)","Accessible (e.g., within reach)"
369981660,2,Handgun,"Accessible (e.g., within reach)"
944033375,1,Knife/Edged,"On Person, including concealed"
655021817,1,Knife/Edged,"On Person, including concealed"
853192197,1,Handgun,"Accessible (e.g., within reach)"
853192197,2,Handgun,"Accessible (e.g., within reach)"
734057229,1,Knife/Edged,"On Person, including concealed"
228782790,1,Handgun,In Hand
671770689,1,Unknown Type of Weapon,"On Person, including concealed"
433595035,1,Knife/Edged,"Accessible (e.g., within reach)"
528119802,1,Knife/Edged,In Hand
603693892,1,"Long Gun (rifle, shotgun)",In Hand
581038881,1,Handgun,"On Person, including concealed"
870494404,1,Handgun,"On Person, including concealed"
520401604,1,"Long Gun (rifle, shotgun)","Accessible (e.g., within reach)"
677112370,1,Handgun,"On Person, including concealed"
758894349,1,Knife/Edged,"Accessible (e.g., within reach)"
256890436,1,Unknown Type of Weapon,"On Person, including concealed"
386178850,1,Handgun,"On Person, including concealed"
332676354,1,Knife/Edged,In Hand
583675373,1,Knife/Edged,"On Person, including concealed"
180105145,1,Handgun,In Hand
807791849,1,Handgun,"On Person, including concealed"
904674940,1,Knife/Edged,"On Person, including concealed"
950590135,1,Handgun,"On Person, including concealed"
950590135,2,Handgun,"On Person, including concealed"
858796534,1,Vehicle,""
493638296,2,Handgun,"Accessible (e.g., within reach)"
493638296,3,Handgun,"Accessible (e.g., within reach)"
280892836,1,Handgun,"On Person, including concealed"
255211075,1,Handgun,"On Person, including concealed"
255211075,2,Handgun,"Accessible (e.g., within reach)"
407613604,1,Handgun,"Accessible (e.g., within reach)"
315354952,1,Handgun,"Accessible (e.g., within reach)"
315354952,1,"Long Gun (rifle, shotgun)","Accessible (e.g., within reach)"
568295906,1,Handgun,"On Person, including concealed"
568295906,2,Handgun,"Accessible (e.g., within reach)"
985120979,1,Unknown Type of Weapon,"Accessible (e.g., within reach)"
166604708,1,Knife/Edged,"On Person, including concealed"
563863671,1,Other,In Hand
889303014,1,Unknown Type of Weapon,"Accessible (e.g., within reach)"
587933841,1,"Long Gun (rifle, shotgun)","On Person, including concealed"
988483531,1,Knife/Edged,"Accessible (e.g., within reach)"
988483531,2,Knife/Edged,"Accessible (e.g., within reach)"
185426293,1,Handgun,"Accessible (e.g., within reach)"
185426293,2,Handgun,"Accessible (e.g., within reach)"
185426293,3,Handgun,"Accessible (e.g., within reach)"
185426293,4,Handgun,"Accessible (e.g., within reach)"
637618533,1,Other,In Hand
637618533,1,Other,In Hand
200272603,1,Handgun,"Accessible (e.g., within reach)"
181845052,1,Unknown Type of Weapon,"Accessible (e.g., within reach)"
181845052,2,Unknown Type of Weapon,"Accessible (e.g., within reach)"
525664909,1,Handgun,"On Person, including concealed"
525664909,2,Handgun,"Accessible (e.g., within reach)"
525664909,3,Handgun,"Accessible (e.g., within reach)"
525664909,4,Handgun,"Accessible (e.g., within reach)"
764299595,1,Unknown Type of Weapon,"On Person, including concealed"
727513062,1,Unknown Type of Weapon,"Accessible (e.g., within reach)"
727513062,2,Unknown Type of Weapon,In Hand
727513062,3,Unknown Type of Weapon,"Accessible (e.g., within reach)"
209109241,1,Knife/Edged,"On Person, including concealed"
804909300,1,Handgun,"On Person, including concealed"
156584922,1,Handgun,"Accessible (e.g., within reach)"
156584922,2,Handgun,"Accessible (e.g., within reach)"
156584922,3,Handgun,"Accessible (e.g., within reach)"
145090068,1,"Long Gun (rifle, shotgun)","Accessible (e.g., within reach)"
145090068,2,"Long Gun (rifle, shotgun)","Accessible (e.g., within reach)"
751327230,1,Handgun,"On Person, including concealed"
479526079,1,Handgun,"On Person, including concealed"
381738107,1,Handgun,"On Person, including concealed"
815672719,1,Handgun,"Accessible (e.g., within reach)"
815672719,2,Handgun,"Accessible (e.g., within reach)"
214103215,1,Knife/Edged,In Hand
348086803,1,Handgun,"Accessible (e.g., within reach)"
348086803,2,Handgun,"Accessible (e.g., within reach)"
348086803,3,Handgun,"Accessible (e.g., within reach)"
348086803,4,Handgun,"Accessible (e.g., within reach)"
640347397,1,Handgun,"Accessible (e.g., within reach)"
640347397,2,Handgun,"Accessible (e.g., within reach)"
536347617,1,Handgun,"Accessible (e.g., within reach)"
536347617,2,Handgun,"Accessible (e.g., within reach)"
265811864,1,Handgun,"Accessible (e.g., within reach)"
265811864,2,Handgun,"Accessible (e.g., within reach)"
265811864,3,Handgun,"Accessible (e.g., within reach)"
265811864,4,Handgun,"Accessible (e.g., within reach)"
265811864,5,Handgun,"Accessible (e.g., within reach)"
389862727,1,Handgun,"Accessible (e.g., within reach)"
763264507,1,Handgun,"Accessible (e.g., within reach)"
763264507,2,Handgun,"Accessible (e.g., within reach)"
150862188,1,Unknown Type of Weapon,"Accessible (e.g., within reach)"
655028373,1,Handgun,"Accessible (e.g., within reach)"
655028373,2,Handgun,"Accessible (e.g., within reach)"
230216357,1,Handgun,"Accessible (e.g., within reach)"
230216357,2,Handgun,"Accessible (e.g., within reach)"
664202696,1,Handgun,In Hand
975775030,1,Knife/Edged,"On Person, including concealed"
713960091,1,Handgun,"Accessible (e.g., within reach)"
821119248,1,Unknown Type of Weapon,"Accessible (e.g., within reach)"
215720876,1,Unknown Type of Weapon,"Accessible (e.g., within reach)"
135524413,1,Handgun,"Accessible (e.g., within reach)"
416314372,1,Handgun,"Accessible (e.g., within reach)"
595211182,1,Unknown Type of Weapon,"Accessible (e.g., within reach)"
595211182,2,Unknown Type of Weapon,"Accessible (e.g., within reach)"
595211182,3,Unknown Type of Weapon,"Accessible (e.g., within reach)"
453352867,1,Knife/Edged,"On Person, including concealed"
966040100,1,Knife/Edged,"Accessible (e.g., within reach)"
966040100,2,Knife/Edged,"Accessible (e.g., within reach)"
966040100,3,Knife/Edged,"Accessible (e.g., within reach)"
410982788,1,Knife/Edged,In Hand
822036337,1,"Long Gun (rifle, shotgun)",In Hand
264578456,1,Handgun,"Accessible (e.g., within reach)"
567027533,1,"Long Gun (rifle, shotgun)","Accessible (e.g., within reach)"
567027533,2,"Long Gun (rifle, shotgun)","Accessible (e.g., within reach)"
920065843,1,Unknown Type of Weapon,"Accessible (e.g., within reach)"
356762454,1,"Long Gun (rifle, shotgun)","Accessible (e.g., within reach)"
698960044,1,"Long Gun (rifle, shotgun)",In Hand
238645139,1,Handgun,In Hand
536595123,1,Handgun,"On Person, including concealed"
914595049,1,Handgun,"On Person, including concealed"
514226024,1,Knife/Edged,In Hand
570637364,1,Knife/Edged,In Hand
217034183,1,Handgun,"Accessible (e.g., within reach)"
330332124,1,Vehicle,""
651876593,1,Unknown Type of Weapon,"Accessible (e.g., within reach)"
584600329,1,Other,In Hand
225022323,1,Knife/Edged,In Hand
965064625,1,Knife/Edged,In Hand
363750227,1,Unknown Type of Weapon,"On Person, including concealed"
304196481,1,Vehicle,""
304196481,2,Vehicle,""
304196481,3,Vehicle,""
304196481,4,Vehicle,""
657035475,1,Handgun,"On Person, including concealed"
155353357,1,Handgun,"On Person, including concealed"
667939142,1,Handgun,"On Person, including concealed"
803048198,1,Other,"Accessible (e.g., within reach)"
754483245,1,"Long Gun (rifle, shotgun)","Accessible (e.g., within reach)"
422809808,1,Handgun,"Accessible (e.g., within reach)"
422809808,2,Handgun,"Accessible (e.g., within reach)"
422809808,3,Handgun,"Accessible (e.g., within reach)"
422809808,4,Handgun,"Accessible (e.g., within reach)"
953130678,1,Handgun,"On Person, including concealed"
539343119,1,Handgun,"Accessible (e.g., within reach)"
592349542,1,Handgun,"Accessible (e.g., within reach)"
764467670,1,Handgun,"Accessible (e.g., within reach)"
